-6145	-14597	8277	-4033		010111110000
-1	-16645	6229	-1985		010111110001
-8193	-12549	-1963	-6081		010111110010
2047	-14597	85	-8129		010111110011
-8193	-8453	-1963	6207		010111110100
-1	-12549	2133	6207		010111110101
-8193	-8453	-10155	-1985		010111110110
-1	-12549	-6059	-1985		010111110111
-4097	-8453	6229	-10177		010111111000
8191	-12549	6229	-6081		010111111001
-2049	-6405	-4011	-16321		010111111010
2047	-10501	-4011	-12225		010111111011
-2049	-2309	-4011	-4033		010111111100
10239	-6405	-4011	63		010111111101
-4097	-4357	-10155	-10177		010111111110
6143	-6405	-8107	-8129		010111111111
-4097	7931	14421	6207		011000000000
8191	3835	14421	6207		011000000001
-2049	9979	8277	-4033		011000000010
8191	3835	10325	2111		011000000011
-2049	9979	8277	12351		011000000100
6143	5883	8277	12351		011000000101
-4097	16123	2133	2111		011000000110
8191	7931	2133	6207		011000000111
6143	9979	12373	63		011000001000
10239	5883	12373	63		011000001001
2047	14075	4181	-8129		011000001010
8191	12027	6229	-6081		011000001011
4095	16123	6229	2111		011000001100
10239	9979	8277	4159		011000001101
4095	16123	2133	-1985		011000001110
12287	12027	2133	-1985		011000001111
-2049	5883	16469	4159		011000010000
2047	1787	16469	4159		011000010001
-10241	5883	12373	-4033		011000010010
-1	-261	14421	-1985		011000010011
-6145	5883	12373	8255		011000010100
-1	3835	14421	10303		011000010101
-8193	12027	6229	2111		011000010110
2047	1787	8277	4159		011000010111
-2049	5883	16469	-4033		011000011000
6143	1787	16469	63		011000011001
-1	7931	10325	-10177		011000011010
6143	5883	12373	-8129		011000011011
-2049	14075	8277	4159		011000011100
6143	9979	12373	4159		011000011101
-2049	14075	4181	-4033		011000011110
6143	9979	4181	-4033		011000011111
2047	1787	16469	63		011000100000
8191	-4357	14421	2111		011000100001
-2049	1787	8277	-8129		011000100010
8191	-4357	10325	-6081		011000100011
-1	7931	10325	6207		011000100100
10239	1787	8277	8255		011000100101
-4097	7931	2133	-1985		011000100110
10239	1787	85	63		011000100111
6143	9979	12373	-4033		011000101000
10239	1787	12373	-4033		011000101001
4095	7931	6229	-14273		011000101010
12287	3835	6229	-10177		011000101011
8191	12027	6229	2111		011000101100
14335	5883	8277	4159		011000101101
6143	14075	85	-8129		011000101110
14335	9979	85	-4033		011000101111
-6145	-2309	16469	-4033		011000110000
2047	-6405	16469	63		011000110001
-8193	-4357	10325	-10177		011000110010
2047	-6405	12373	-8129		011000110011
-6145	5883	12373	4159		011000110100
2047	-2309	12373	8255		011000110101
-10241	1787	4181	-4033		011000110110
2047	-2309	4181	-4033		011000110111
-6145	1787	16469	-4033		011000111000
6143	-2309	16469	-4033		011000111001
-1	3835	10325	-14273		011000111010
6143	-2309	8277	-12225		011000111011
-2049	9979	12373	63		011000111100
8191	3835	10325	-1985		011000111101
-4097	7931	2133	-10177		011000111110
8191	3835	2133	-10177		011000111111
-2049	1787	12373	12351		011001000000
8191	-261	10325	10303		011001000001
-4097	3835	2133	6207		011001000010
8191	-261	2133	6207		011001000011
-2049	5883	4181	16447		011001000100
8191	3835	6229	14399		011001000101
-2049	9979	-4011	8255		011001000110
8191	3835	-6059	14399		011001000111
4095	7931	10325	6207		011001001000
12287	3835	10325	6207		011001001001
2047	9979	85	-4033		011001001010
14335	5883	85	-4033		011001001011
6143	14075	85	8255		011001001100
12287	7931	2133	10303		011001001101
4095	12027	-6059	2111		011001001110
10239	9979	-8107	4159		011001001111
-10241	1787	12373	8255		011001010000
-1	-4357	14421	10303		011001010001
-12289	-261	6229	2111		011001010010
-1	-8453	10325	2111		011001010011
-8193	3835	6229	14399		011001010100
-1	-4357	10325	14399		011001010101
-12289	3835	-1963	6207		011001010110
-1	-261	2133	10303		011001010111
-2049	5883	12373	63		011001011000
8191	-261	14421	2111		011001011001
-4097	3835	6229	-6081		011001011010
4095	-261	6229	-6081		011001011011
-2049	9979	4181	8255		011001011100
6143	5883	8277	8255		011001011101
-4097	12027	-1963	-1985		011001011110
6143	5883	-4011	4159		011001011111
-2049	-2309	12373	4159		011001100000
6143	-10501	8277	8255		011001100001
-4097	-4357	2133	-1985		011001100010
8191	-8453	2133	-1985		011001100011
-2049	1787	85	12351		011001100100
10239	-2309	4181	12351		011001100101
-1	3835	-6059	6207		011001100110
8191	-4357	-6059	6207		011001100111
4095	3835	10325	-1985		011001101000
14335	-2309	8277	63		011001101001
2047	1787	85	-8129		011001101010
16383	-4357	2133	-6081		011001101011
6143	9979	85	8255		011001101100
12287	3835	2133	6207		011001101101
4095	7931	-10155	-1985		011001101110
12287	-261	-6059	2111		011001101111
-6145	-10501	12373	4159		011001110000
2047	-10501	12373	4159		011001110001
-10241	-6405	8277	-4033		011001110010
-1	-12549	6229	-6081		011001110011
-8193	-261	6229	10303		011001110100
-1	-8453	6229	10303		011001110101
-12289	-4357	-1963	2111		011001110110
-1	-12549	-1963	2111		011001110111
-2049	1787	12373	-4033		011001111000
10239	-6405	12373	63		011001111001
-2049	-2309	4181	-12225		011001111010
8191	-8453	6229	-10177		011001111011
-4097	3835	6229	2111		011001111100
8191	-261	6229	2111		011001111101
-4097	3835	-6059	-6081		011001111110
8191	-4357	-1963	-6081		011001111111
-4097	3835	14421	6207		011010000000
4095	-261	14421	10303		011010000001
-8193	3835	6229	-1985		011010000010
6143	-2309	8277	63		011010000011
-4097	7931	6229	14399		011010000100
4095	3835	6229	14399		011010000101
-6145	9979	85	4159		011010000110
2047	5883	85	8255		011010000111
2047	9979	12373	63		011010001000
8191	3835	14421	2111		011010001001
-2049	9979	8277	-8129		011010001010
10239	9979	4181	-8129		011010001011
2047	14075	8277	8255		011010001100
10239	9979	4181	8255		011010001101
-1	16123	-1963	-1985		011010001110
10239	9979	-4011	63		011010001111
-6145	1787	16469	4159		011010010000
-2049	-6405	16469	4159		011010010001
-12289	-261	10325	-6081		011010010010
-2049	-6405	12373	63		011010010011
-10241	5883	8277	8255		011010010100
2047	-2309	12373	12351		011010010101
-12289	7931	2133	2111		011010010110
-4097	-261	2133	6207		011010010111
-4097	3835	14421	-1985		011010011000
2047	1787	16469	-4033		011010011001
-6145	5883	8277	-8129		011010011010
2047	1787	12373	-8129		011010011011
-4097	12027	10325	2111		011010011100
6143	5883	12373	8255		011010011101
-8193	12027	2133	-6081		011010011110
4095	7931	2133	-1985		011010011111
-4097	-261	14421	2111		011010100000
6143	-6405	12373	4159		011010100001
-6145	-2309	8277	-8129		011010100010
6143	-6405	8277	-8129		011010100011
-4097	3835	6229	6207		011010100100
6143	-2309	8277	8255		011010100101
-4097	3835	-1963	2111		011010100110
4095	-4357	-1963	2111		011010100111
2047	5883	12373	-4033		011010101000
10239	-2309	12373	-4033		011010101001
-1	3835	6229	-14273		011010101010
10239	1787	8277	-12225		011010101011
4095	12027	6229	2111		011010101100
14335	1787	4181	4159		011010101101
-2049	9979	-4011	-8129		011010101110
12287	3835	-1963	-6081		011010101111
-8193	-4357	14421	2111		011010110000
-2049	-6405	16469	63		011010110001
-10241	-6405	8277	-8129		011010110010
-2049	-10501	12373	-8129		011010110011
-10241	-2309	12373	8255		011010110100
-2049	-6405	12373	8255		011010110101
-12289	-261	2133	-1985		011010110110
-2049	-10501	4181	63		011010110111
-4097	-261	14421	-6081		011010111000
2047	-6405	16469	-4033		011010111001
-8193	-261	6229	-14273		011010111010
2047	-6405	8277	-12225		011010111011
-6145	5883	8277	63		011010111100
4095	-261	10325	-1985		011010111101
-8193	3835	2133	-10177		011010111110
4095	-261	2133	-10177		011010111111
-6145	-2309	8277	12351		011011000000
6143	-6405	8277	12351		011011000001
-6145	-2309	85	4159		011011000010
2047	-6405	85	8255		011011000011
-6145	1787	85	16447		011011000100
6143	1787	4181	16447		011011000101
-6145	5883	-8107	12351		011011000110
2047	1787	-8107	12351		011011000111
-1	7931	6229	6207		011011001000
10239	-2309	8277	8255		011011001001
-2049	5883	-4011	-4033		011011001010
12287	-261	2133	-1985		011011001011
2047	9979	85	12351		011011001100
10239	5883	85	12351		011011001101
2047	14075	-8107	4159		011011001110
8191	7931	-10155	6207		011011001111
-8193	-4357	10325	10303		011011010000
-4097	-8453	10325	10303		011011010001
-14337	-6405	4181	4159		011011010010
-4097	-12549	2133	2111		011011010011
-8193	-4357	6229	14399		011011010100
-4097	-4357	6229	14399		011011010101
-12289	-4357	-1963	6207		011011010110
-2049	-6405	-4011	12351		011011010111
-8193	-261	10325	2111		011011011000
4095	-4357	10325	6207		011011011001
-10241	1787	4181	-8129		011011011010
2047	-6405	4181	-4033		011011011011
-6145	5883	4181	8255		011011011100
2047	1787	4181	12351		011011011101
-8193	7931	-6059	2111		011011011110
2047	1787	-8107	4159		011011011111
-4097	-8453	6229	6207		011011100000
8191	-12549	6229	6207		011011100001
-6145	-10501	85	63		011011100010
4095	-12549	2133	2111		011011100011
-4097	-4357	-1963	14399		011011100100
8191	-4357	2133	14399		011011100101
-6145	-2309	-8107	4159		011011100110
4095	-8453	-6059	6207		011011100111
-1	-261	6229	-1985		011011101000
14335	-6405	8277	4159		011011101001
-1	-261	-6059	-10177		011011101010
12287	-4357	-1963	-6081		011011101011
4095	3835	-1963	6207		011011101100
14335	-2309	-4011	8255		011011101101
-1	7931	-10155	-1985		011011101110
10239	-2309	-12203	63		011011101111
-10241	-10501	8277	4159		011011110000
-2049	-14597	8277	4159		011011110001
-10241	-10501	4181	-4033		011011110010
-4097	-16645	2133	-1985		011011110011
-10241	-6405	4181	12351		011011110100
-2049	-10501	4181	12351		011011110101
-12289	-4357	-6059	2111		011011110110
-2049	-10501	-4011	4159		011011110111
-6145	-6405	12373	-4033		011011111000
4095	-8453	10325	-1985		011011111001
-6145	-6405	85	-12225		011011111010
2047	-10501	85	-8129		011011111011
-8193	-261	2133	2111		011011111100
6143	-6405	4181	4159		011011111101
-8193	-261	-6059	-6081		011011111110
4095	-8453	-6059	-1985		011011111111
-1	7931	14421	2111		011100000000
6143	1787	16469	4159		011100000001
-6145	9979	8277	-4033		011100000010
6143	5883	8277	-4033		011100000011
-2049	14075	8277	8255		011100000100
8191	12027	6229	6207		011100000101
-6145	14075	85	63		011100000110
8191	12027	-1963	2111		011100000111
-1	12027	10325	-6081		011100001000
8191	12027	10325	-1985		011100001001
-1	12027	6229	-10177		011100001010
8191	12027	2133	-10177		011100001011
4095	16123	6229	-1985		011100001100
10239	14075	4181	4159		011100001101
4095	16123	2133	-6081		011100001110
12287	12027	-1963	-6081		011100001111
-4097	7931	14421	2111		011100010000
-2049	1787	16469	63		011100010001
-14337	5883	8277	-4033		011100010010
-4097	3835	10325	-6081		011100010011
-8193	12027	10325	2111		011100010100
-1	7931	14421	6207		011100010101
-14337	9979	4181	63		011100010110
-2049	9979	4181	63		011100010111
-4097	7931	14421	-6081		011100011000
4095	7931	14421	-6081		011100011001
-2049	9979	8277	-12225		011100011010
2047	9979	8277	-12225		011100011011
-4097	16123	6229	-1985		011100011100
6143	14075	8277	63		011100011101
-6145	14075	4181	-8129		011100011110
2047	14075	85	-8129		011100011111
-4097	3835	14421	-6081		011100100000
8191	-261	14421	-1985		011100100001
-2049	5883	8277	-12225		011100100010
6143	1787	4181	-12225		011100100011
-4097	12027	6229	2111		011100100100
12287	3835	6229	6207		011100100101
-4097	12027	-1963	-6081		011100100110
6143	5883	85	-4033		011100100111
2047	9979	12373	-8129		011100101000
10239	9979	8277	-8129		011100101001
2047	5883	4181	-16321		011100101010
8191	7931	2133	-14273		011100101011
6143	14075	4181	-4033		011100101100
12287	12027	6229	-1985		011100101101
4095	12027	-1963	-10177		011100101110
8191	12027	-1963	-10177		011100101111
-8193	-261	14421	-6081		011100110000
-2049	-2309	16469	-4033		011100110001
-10241	1787	8277	-12225		011100110010
-1	-4357	10325	-14273		011100110011
-8193	7931	10325	2111		011100110100
4095	-261	14421	2111		011100110101
-12289	3835	2133	-6081		011100110110
-1	-261	2133	-6081		011100110111
-1	3835	14421	-10177		011100111000
4095	-261	14421	-10177		011100111001
-4097	3835	6229	-14273		011100111010
4095	-261	10325	-14273		011100111011
-4097	12027	10325	-6081		011100111100
4095	7931	10325	-1985		011100111101
-6145	9979	85	-12225		011100111110
4095	7931	2133	-14273		011100111111
-2049	5883	8277	8255		011101000000
8191	3835	10325	10303		011101000001
-8193	7931	-1963	-1985		011101000010
6143	1787	85	63		011101000011
-1	12027	2133	10303		011101000100
6143	5883	4181	12351		011101000101
-4097	12027	-6059	6207		011101000110
6143	5883	-8107	8255		011101000111
2047	9979	8277	63		011101001000
12287	7931	6229	2111		011101001001
-1	12027	-1963	-6081		011101001010
12287	7931	-1963	-6081		011101001011
4095	16123	-1963	6207		011101001100
12287	12027	-1963	6207		011101001101
4095	16123	-6059	-1985		011101001110
12287	12027	-6059	2111		011101001111
-8193	3835	14421	2111		011101010000
-1	-4357	14421	6207		011101010001
-14337	5883	4181	-4033		011101010010
-4097	-4357	6229	-1985		011101010011
-8193	7931	2133	10303		011101010100
-1	-261	6229	14399		011101010101
-14337	5883	-4011	4159		011101010110
-2049	1787	-4011	4159		011101010111
-6145	9979	12373	-4033		011101011000
6143	5883	12373	63		011101011001
-8193	7931	2133	-10177		011101011010
4095	3835	2133	-10177		011101011011
-6145	14075	4181	63		011101011100
6143	9979	4181	8255		011101011101
-6145	14075	-4011	-4033		011101011110
6143	9979	-4011	63		011101011111
-4097	-261	10325	2111		011101100000
6143	-6405	8277	4159		011101100001
-6145	-2309	85	-8129		011101100010
6143	-6405	85	-4033		011101100011
-2049	5883	85	8255		011101100100
10239	-2309	85	8255		011101100101
-6145	5883	-8107	63		011101100110
8191	-261	-6059	2111		011101100111
4095	7931	6229	-6081		011101101000
12287	-261	6229	-6081		011101101001
-1	7931	-1963	-14273		011101101010
12287	3835	-1963	-10177		011101101011
2047	14075	85	63		011101101100
14335	5883	85	63		011101101101
2047	9979	-8107	-8129		011101101110
14335	5883	-8107	-4033		011101101111
-12289	-4357	10325	-1985		011101110000
-2049	-10501	12373	63		011101110001
-12289	-4357	2133	-10177		011101110010
-2049	-10501	4181	-8129		011101110011
-10241	1787	4181	4159		011101110100
-1	-4357	2133	10303		011101110101
-12289	-261	-6059	-1985		011101110110
-4097	-4357	-6059	-1985		011101110111
-4097	-261	10325	-10177		011101111000
4095	-4357	10325	-6081		011101111001
-8193	-261	2133	-14273		011101111010
4095	-4357	2133	-14273		011101111011
-8193	7931	2133	-1985		011101111100
6143	1787	4181	63		011101111101
-4097	3835	-6059	-10177		011101111110
4095	3835	-6059	-10177		011101111111
-6145	9979	12373	4159		011110000000
4095	3835	14421	6207		011110000001
-10241	9979	4181	-4033		011110000010
4095	3835	6229	-1985		011110000011
-6145	9979	4181	8255		011110000100
4095	7931	6229	10303		011110000101
-8193	12027	-6059	2111		011110000110
4095	7931	-1963	2111		011110000111
-1	12027	10325	-1985		011110001000
8191	7931	10325	-1985		011110001001
-2049	14075	4181	-8129		011110001010
8191	7931	6229	-10177		011110001011
-1	16123	2133	2111		011110001100
6143	14075	4181	4159		011110001101
-2049	14075	-4011	-4033		011110001110
6143	14075	-4011	-8129		011110001111
-10241	1787	12373	63		011110010000
-2049	-2309	16469	63		011110010001
-14337	1787	8277	-4033		011110010010
-4097	-4357	10325	-10177		011110010011
-10241	9979	8277	4159		011110010100
-4097	3835	10325	10303		011110010101
-16385	7931	-1963	-1985		011110010110
-4097	3835	2133	2111		011110010111
-8193	7931	10325	-6081		011110011000
-1	3835	14421	-1985		011110011001
-6145	9979	4181	-12225		011110011010
-2049	1787	8277	-12225		011110011011
-6145	14075	8277	63		011110011100
2047	9979	8277	4159		011110011101
-12289	12027	-1963	-6081		011110011110
2047	9979	85	-8129		011110011111
-6145	1787	12373	-4033		011110100000
4095	-4357	14421	-1985		011110100001
-8193	-261	2133	-10177		011110100010
4095	-4357	2133	-10177		011110100011
-6145	9979	4181	4159		011110100100
4095	-261	6229	6207		011110100101
-6145	5883	-4011	-4033		011110100110
6143	1787	-4011	-4033		011110100111
4095	7931	10325	-10177		011110101000
8191	3835	10325	-10177		011110101001
-2049	5883	4181	-16321		011110101010
8191	3835	2133	-14273		011110101011
2047	14075	4181	63		011110101100
12287	7931	2133	-1985		011110101101
-2049	9979	-4011	-12225		011110101110
10239	5883	-4011	-8129		011110101111
-10241	-2309	12373	-4033		011110110000
-4097	-8453	14421	-1985		011110110001
-12289	-4357	6229	-10177		011110110010
-2049	-10501	8277	-12225		011110110011
-14337	1787	8277	63		011110110100
-2049	-2309	8277	4159		011110110101
-14337	1787	-4011	-8129		011110110110
-4097	-4357	2133	-6081		011110110111
-8193	3835	10325	-10177		011110111000
2047	-2309	12373	-12225		011110111001
-6145	1787	4181	-16321		011110111010
-1	-4357	6229	-14273		011110111011
-8193	7931	6229	-6081		011110111100
2047	1787	8277	-4033		011110111101
-10241	5883	85	-12225		011110111110
2047	1787	-4011	-12225		011110111111
-10241	1787	4181	8255		011111000000
4095	-4357	6229	10303		011111000001
-12289	3835	-1963	-1985		011111000010
-1	-4357	-1963	2111		011111000011
-6145	5883	85	12351		011111000100
2047	1787	85	16447		011111000101
-8193	7931	-10155	6207		011111000110
4095	-261	-10155	10303		011111000111
-2049	9979	8277	63		011111001000
8191	3835	6229	2111		011111001001
-6145	9979	-4011	-8129		011111001010
8191	3835	-1963	-6081		011111001011
-2049	14075	-4011	8255		011111001100
10239	9979	-4011	8255		011111001101
-4097	12027	-10155	-1985		011111001110
6143	9979	-12203	63		011111001111
-14337	-2309	8277	4159		011111010000
-4097	-8453	10325	6207		011111010001
-16385	-261	2133	-1985		011111010010
-8193	-8453	2133	-1985		011111010011
-12289	3835	2133	10303		011111010100
-4097	-261	2133	14399		011111010101
-14337	1787	-4011	4159		011111010110
-8193	-4357	-6059	6207		011111010111
-12289	7931	6229	-1985		011111011000
-1	-261	10325	2111		011111011001
-10241	5883	85	-8129		011111011010
-2049	-2309	85	-8129		011111011011
-10241	9979	85	4159		011111011100
-1	3835	2133	6207		011111011101
-10241	5883	-8107	-4033		011111011110
-1	3835	-6059	-1985		011111011111
-6145	-6405	8277	63		011111100000
4095	-8453	10325	2111		011111100001
-8193	-4357	-6059	-6081		011111100010
2047	-10501	-4011	-4033		011111100011
-6145	1787	-4011	8255		011111100100
6143	-6405	85	12351		011111100101
-6145	1787	-12203	4159		011111100110
4095	-4357	-10155	2111		011111100111
2047	1787	4181	-4033		011111101000
10239	-2309	4181	-4033		011111101001
-2049	1787	-4011	-12225		011111101010
8191	-4357	-6059	-10177		011111101011
-1	7931	-6059	2111		011111101100
12287	3835	-1963	2111		011111101101
-2049	5883	-12203	-8129		011111101110
6143	1787	-12203	-8129		011111101111
-10241	-10501	8277	-4033		011111110000
-2049	-14597	8277	63		011111110001
-14337	-6405	4181	-8129		011111110010
-6145	-14597	4181	-8129		011111110011
-14337	-2309	85	4159		011111110100
-4097	-8453	2133	6207		011111110101
-14337	-2309	-8107	63		011111110110
-8193	-8453	-6059	-1985		011111110111
-8193	-261	6229	-10177		011111111000
2047	-10501	8277	-8129		011111111001
-8193	-4357	-1963	-14273		011111111010
2047	-10501	85	-12225		011111111011
-8193	3835	-1963	-1985		011111111100
2047	-6405	85	63		011111111101
-8193	3835	-10155	-10177		011111111110
-1	-4357	-10155	-10177		011111111111
-2049	1787	8277	8255		100000000000
10239	-2309	8277	12351		100000000001
-2049	1787	85	63		100000000010
10239	-2309	85	63		100000000011
-1	7931	-1963	14399		100000000100
10239	1787	85	12351		100000000101
-2049	5883	-8107	8255		100000000110
10239	1787	-8107	8255		100000000111
6143	9979	8277	63		100000001000
16383	3835	6229	2111		100000001001
2047	9979	-4011	-8129		100000001010
12287	-261	-1963	-6081		100000001011
4095	12027	-1963	6207		100000001100
12287	7931	-1963	6207		100000001101
2047	14075	-8107	-4033		100000001110
14335	5883	-8107	63		100000001111
-10241	-2309	12373	4159		100000010000
2047	-6405	12373	8255		100000010001
-10241	-2309	4181	-4033		100000010010
-1	-8453	6229	-1985		100000010011
-8193	3835	6229	10303		100000010100
4095	-261	2133	14399		100000010101
-10241	1787	-4011	4159		100000010110
2047	-2309	-4011	4159		100000010111
-4097	7931	10325	-1985		100000011000
6143	-2309	12373	63		100000011001
-4097	3835	2133	-10177		100000011010
6143	-2309	4181	-8129		100000011011
-2049	9979	4181	4159		100000011100
10239	5883	4181	8255		100000011101
-6145	9979	-8107	-4033		100000011110
8191	3835	-6059	-1985		100000011111
-1	-4357	6229	2111		100000100000
10239	-10501	8277	63		100000100001
-1	-4357	-1963	-6081		100000100010
10239	-10501	85	-4033		100000100011
2047	1787	85	12351		100000100100
8191	-4357	-1963	10303		100000100101
-1	-261	-10155	2111		100000100110
8191	-4357	-10155	2111		100000100111
4095	3835	6229	-6081		100000101000
16383	-261	6229	-1985		100000101001
4095	3835	-1963	-14273		100000101010
12287	-261	-1963	-10177		100000101011
8191	7931	-1963	2111		100000101100
16383	3835	-1963	2111		100000101101
4095	3835	-10155	-6081		100000101110
14335	1787	-8107	-4033		100000101111
-8193	-8453	10325	2111		100000110000
4095	-12549	10325	2111		100000110001
-8193	-8453	2133	-10177		100000110010
-1	-12549	2133	-6081		100000110011
-8193	-4357	6229	6207		100000110100
4095	-8453	2133	6207		100000110101
-8193	-4357	-6059	-1985		100000110110
2047	-10501	-4011	63		100000110111
-1	-261	10325	-10177		100000111000
10239	-6405	8277	-4033		100000111001
-4097	-261	2133	-14273		100000111010
6143	-6405	85	-12225		100000111011
-1	3835	2133	-1985		100000111100
12287	-4357	2133	2111		100000111101
-4097	3835	-10155	-10177		100000111110
8191	-4357	-6059	-6081		100000111111
-2049	-2309	85	12351		100001000000
10239	-6405	4181	12351		100001000001
-2049	-2309	-8107	4159		100001000010
6143	-10501	-8107	4159		100001000011
-1	3835	-6059	14399		100001000100
8191	-261	-6059	14399		100001000101
-1	3835	-14251	10303		100001000110
10239	-2309	-12203	8255		100001000111
6143	5883	85	4159		100001001000
14335	-2309	85	8255		100001001001
4095	3835	-10155	-1985		100001001010
10239	-2309	-8107	63		100001001011
2047	9979	-8107	12351		100001001100
12287	3835	-6059	10303		100001001101
4095	7931	-14251	6207		100001001110
10239	5883	-12203	4159		100001001111
-10241	-6405	4181	8255		100001010000
2047	-10501	4181	12351		100001010001
-10241	-10501	85	4159		100001010010
-2049	-14597	-4011	4159		100001010011
-6145	-2309	-4011	16447		100001010100
-1	-8453	-1963	14399		100001010101
-10241	-2309	-12203	8255		100001010110
-1	-8453	-10155	10303		100001010111
-4097	-261	2133	2111		100001011000
8191	-4357	6229	6207		100001011001
-6145	-2309	-8107	-4033		100001011010
6143	-6405	-4011	-4033		100001011011
-4097	3835	-6059	10303		100001011100
6143	1787	-4011	12351		100001011101
-4097	3835	-14251	2111		100001011110
4095	-261	-14251	2111		100001011111
-2049	-10501	85	8255		100001100000
6143	-14597	85	8255		100001100001
-2049	-10501	-8107	63		100001100010
6143	-14597	-8107	63		100001100011
-2049	-2309	-8107	12351		100001100100
10239	-6405	-4011	12351		100001100101
-2049	-2309	-16299	4159		100001100110
6143	-10501	-12203	4159		100001100111
4095	-4357	-1963	-1985		100001101000
14335	-10501	-4011	63		100001101001
2047	-2309	-12203	-8129		100001101010
14335	-6405	-8107	-4033		100001101011
4095	3835	-10155	6207		100001101100
12287	-4357	-6059	10303		100001101101
2047	5883	-16299	63		100001101110
8191	-4357	-14251	-1985		100001101111
-8193	-12549	2133	2111		100001110000
2047	-14597	4181	4159		100001110001
-8193	-12549	-1963	-1985		100001110010
-1	-16645	-1963	-1985		100001110011
-8193	-8453	-6059	10303		100001110100
2047	-14597	-4011	8255		100001110101
-8193	-8453	-10155	2111		100001110110
-1	-12549	-10155	2111		100001110111
-4097	-8453	2133	-6081		100001111000
8191	-12549	2133	-1985		100001111001
-4097	-8453	-6059	-10177		100001111010
4095	-12549	-6059	-10177		100001111011
-4097	-4357	-6059	2111		100001111100
8191	-8453	-6059	6207		100001111101
-4097	-4357	-14251	-6081		100001111110
4095	-8453	-14251	-6081		100001111111
-2049	-2309	8277	8255		100010000000
6143	-6405	4181	8255		100010000001
-8193	-261	-1963	2111		100010000010
4095	-8453	-1963	2111		100010000011
-4097	3835	-1963	14399		100010000100
4095	-261	-1963	14399		100010000101
-4097	3835	-10155	6207		100010000110
6143	-2309	-12203	8255		100010000111
4095	3835	6229	2111		100010001000
12287	-261	2133	2111		100010001001
-1	3835	-6059	-6081		100010001010
14335	-2309	-4011	-4033		100010001011
2047	14075	-4011	8255		100010001100
14335	5883	-4011	8255		100010001101
2047	9979	-12203	63		100010001110
12287	3835	-10155	2111		100010001111
-12289	-4357	10325	6207		100010010000
-1	-12549	10325	6207		100010010001
-16385	-4357	2133	-1985		100010010010
-2049	-14597	4181	63		100010010011
-12289	-261	2133	10303		100010010100
-1	-4357	2133	14399		100010010101
-12289	-261	-6059	6207		100010010110
-4097	-8453	-6059	6207		100010010111
-8193	-261	6229	-1985		100010011000
2047	-6405	8277	63		100010011001
-8193	-261	-1963	-10177		100010011010
6143	-6405	85	-8129		100010011011
-6145	5883	85	4159		100010011100
6143	1787	85	8255		100010011101
-8193	3835	-10155	-1985		100010011110
6143	1787	-8107	-4033		100010011111
-6145	-10501	4181	4159		100010100000
8191	-12549	6229	2111		100010100001
-4097	-8453	-6059	-6081		100010100010
4095	-12549	-1963	-1985		100010100011
-2049	-2309	-4011	8255		100010100100
4095	-8453	-1963	10303		100010100101
-4097	-4357	-14251	2111		100010100110
8191	-8453	-10155	2111		100010100111
2047	-2309	4181	-8129		100010101000
12287	-8453	6229	-1985		100010101001
-1	-4357	-6059	-14273		100010101010
10239	-6405	-4011	-12225		100010101011
4095	3835	-6059	2111		100010101100
12287	-4357	-6059	6207		100010101101
-1	3835	-14251	-6081		100010101110
10239	-2309	-12203	-4033		100010101111
-10241	-10501	8277	63		100010110000
-1	-16645	6229	2111		100010110001
-10241	-10501	85	-8129		100010110010
-4097	-16645	2133	-6081		100010110011
-10241	-10501	85	8255		100010110100
-2049	-14597	85	8255		100010110101
-10241	-10501	-4011	63		100010110110
-2049	-14597	-8107	63		100010110111
-4097	-8453	6229	-6081		100010111000
4095	-12549	6229	-6081		100010111001
-6145	-6405	-4011	-12225		100010111010
4095	-12549	-1963	-10177		100010111011
-2049	-2309	85	63		100010111100
6143	-6405	85	4159		100010111101
-6145	-2309	-12203	-8129		100010111110
4095	-8453	-10155	-6081		100010111111
-4097	-8453	-1963	10303		100011000000
6143	-10501	85	12351		100011000001
-4097	-8453	-10155	6207		100011000010
6143	-10501	-8107	8255		100011000011
-4097	-261	-6059	14399		100011000100
2047	-6405	-4011	16447		100011000101
-4097	-261	-14251	10303		100011000110
-1	-4357	-14251	10303		100011000111
2047	-2309	-4011	8255		100011001000
12287	-8453	-1963	6207		100011001001
-1	-261	-10155	-1985		100011001010
8191	-8453	-10155	-1985		100011001011
2047	5883	-12203	12351		100011001100
10239	-2309	-8107	12351		100011001101
-2049	1787	-16299	4159		100011001110
8191	-261	-14251	6207		100011001111
-12289	-8453	2133	10303		100011010000
-4097	-12549	6229	10303		100011010001
-12289	-8453	-6059	2111		100011010010
-6145	-14597	-4011	4159		100011010011
-10241	-6405	85	12351		100011010100
-4097	-8453	-6059	14399		100011010101
-12289	-4357	-10155	6207		100011010110
-2049	-10501	-12203	8255		100011010111
-8193	-4357	2133	2111		100011011000
2047	-10501	85	4159		100011011001
-10241	-6405	-8107	-8129		100011011010
2047	-10501	-8107	-4033		100011011011
-4097	-261	-6059	10303		100011011100
4095	-8453	-6059	14399		100011011101
-8193	-261	-14251	2111		100011011110
4095	-4357	-14251	2111		100011011111
-4097	-12549	-1963	6207		100011100000
4095	-16645	2133	6207		100011100001
-4097	-12549	-10155	-1985		100011100010
6143	-14597	-8107	4159		100011100011
-4097	-8453	-10155	10303		100011100100
